도로명,시작점 위도,시작점 경도,중간점_위도,중간점_경도,끝점_위도,끝점_경도,경사도_점수(1-10점)
천호대로124길,37.5521511,127.0848497,37.5520088,127.0848637,37.5517598,127.0854782,1
능동로32길,37.5522788,127.0865801,37.5525542,127.0859683,37.5525542,127.0859683,1
능동로32길,37.5522788,127.0865801,37.5520369,127.0872436,37.5520369,127.0872436,1
천호대로124길,37.5522788,127.0865801,37.5514732,127.0860975,37.5514732,127.0860975,1
천호대로124길,37.5523978,127.0842661,37.5526754,127.0836095,37.5526754,127.0836095,1
천호대로124길,37.5523978,127.0842661,37.5521511,127.0848497,37.5521511,127.0848497,1
천호대로118길,37.5523978,127.0842661,37.5530713,127.0846819,37.5530713,127.0846819,1
천호대로116길,37.5525485,127.0814829,37.5526408,127.0812209,37.5526408,127.0812209,1
천호대로116길,37.5525485,127.0814829,37.552229,127.0819916,37.5526682,127.0828392,1
능동로32길,37.5525485,127.0814829,37.5526051,127.0817949,37.5537842,127.0828534,1
능동로32길,37.5525542,127.0859683,37.5528358,127.085286,37.5528358,127.085286,1
능동로32길,37.5525542,127.0859683,37.5522788,127.0865801,37.5522788,127.0865801,1
천호대로120길,37.5525542,127.0859683,37.5530599,127.0862871,37.5530599,127.0862871,1
천호대로120길,37.5525542,127.0859683,37.5517598,127.0854782,37.5517598,127.0854782,1
천호대로124길,37.5526754,127.0836095,37.5526682,127.0828392,37.5526682,127.0828392,1
천호대로124길,37.5526754,127.0836095,37.5523978,127.0842661,37.5523978,127.0842661,1
능동로32길,37.5526754,127.0836095,37.5533265,127.0840273,37.5533265,127.0840273,1
천호대로114길,37.5526408,127.0812209,37.5540775,127.0821009,37.5540775,127.0821009,1
천호대로116길,37.5526408,127.0812209,37.5531418,127.0804731,37.5531418,127.0804731,1
천호대로116길,37.5526408,127.0812209,37.5525485,127.0814829,37.5525485,127.0814829,1
능동로24길,37.5526408,127.0812209,37.5526519,127.0808569,37.5525713,127.0801082,1
능동로24길,37.5527826,127.0797739,37.552799,127.0798058,37.552799,127.0798058,1
능동로30길,37.5527826,127.0797739,37.5531831,127.0793966,37.5536366,127.078978,1
능동로24길,37.5527826,127.0797739,37.5526191,127.0795356,37.5525966,127.079505,1
능동로32길,37.5528358,127.085286,37.5530713,127.0846819,37.5530713,127.0846819,1
능동로32길,37.5528358,127.085286,37.5525542,127.0859683,37.5525542,127.0859683,1
능동로32길,37.5528358,127.085286,37.5521511,127.0848497,37.5521511,127.0848497,1
천호대로120길,37.5530599,127.0862871,37.5535636,127.0866006,37.5535636,127.0866006,1
천호대로120길,37.5530599,127.0862871,37.5525542,127.0859683,37.5525542,127.0859683,1
능동로34길,37.5530599,127.0862871,37.5525561,127.0875743,37.5525561,127.0875743,1
능동로34길,37.5530599,127.0862871,37.5535684,127.0849882,37.5535684,127.0849882,1
능동로36길,37.553069,127.0878705,37.5535636,127.0866006,37.5535636,127.0866006,1
천호대로122길,37.553069,127.0878705,37.5525561,127.0875743,37.5525561,127.0875743,1
능동로36길,37.553069,127.0878705,37.5524839,127.0883715,37.5523866,127.0884563,1
천호대로122길,37.553069,127.0878705,37.55348,127.0881393,37.5536011,127.0882185,1
능동로32길,37.5530713,127.0846819,37.5533265,127.0840273,37.5533265,127.0840273,1
능동로32길,37.5530713,127.0846819,37.5528358,127.085286,37.5528358,127.085286,1
천호대로118길,37.5530713,127.0846819,37.5535684,127.0849882,37.5535684,127.0849882,1
천호대로118길,37.5530713,127.0846819,37.5523978,127.0842661,37.5523978,127.0842661,1
,37.5531418,127.0804731,37.5531846,127.0805279,37.5531846,127.0805279,10
능동로24길,37.5531418,127.0804731,37.552799,127.0798058,37.552799,127.0798058,1
천호대로116길,37.5531418,127.0804731,37.5526408,127.0812209,37.5526408,127.0812209,1
능동로32길,37.5533265,127.0840273,37.5535733,127.0833943,37.5535733,127.0833943,1
능동로32길,37.5533265,127.0840273,37.5530713,127.0846819,37.5530713,127.0846819,1
능동로32길,37.5533265,127.0840273,37.5526754,127.0836095,37.5526754,127.0836095,1
,37.5531846,127.0805279,37.5531418,127.0804731,37.5531418,127.0804731,10
능동로32길,37.5531846,127.0805279,37.5538583,127.0810498,37.5543641,127.0813658,1
천호대로112길,37.5531846,127.0805279,37.5533534,127.0801628,37.5535735,127.0802029,1
천호대로118길,37.5535684,127.0849882,37.5540706,127.0852976,37.5540706,127.0852976,1
천호대로118길,37.5535684,127.0849882,37.5530713,127.0846819,37.5530713,127.0846819,1
능동로34길,37.5535684,127.0849882,37.5530599,127.0862871,37.5530599,127.0862871,1
능동로34길,37.5535684,127.0849882,37.5540724,127.0837004,37.5540724,127.0837004,1
천호대로120길,37.5535636,127.0866006,37.5530599,127.0862871,37.5530599,127.0862871,1
능동로36길,37.5535636,127.0866006,37.553069,127.0878705,37.553069,127.0878705,1
능동로36길,37.5535636,127.0866006,37.5540706,127.0852976,37.5540706,127.0852976,1
천호대로120길,37.5535636,127.0866006,37.5540523,127.0868944,37.5541473,127.0869515,1
,37.5535735,127.0802029,37.5539103,127.0791328,37.5539103,127.0791328,1
천호대로112길,37.5535735,127.0802029,37.554102,127.0805294,37.554102,127.0805294,1
천호대로112길,37.5535735,127.0802029,37.5532978,127.0803189,37.5531846,127.0805279,1
능동로32길,37.5535733,127.0833943,37.5537842,127.0828534,37.5537842,127.0828534,1
능동로32길,37.5535733,127.0833943,37.5533265,127.0840273,37.5533265,127.0840273,1
천호대로116길,37.5535733,127.0833943,37.5540724,127.0837004,37.5540724,127.0837004,1
천호대로116길,37.5535733,127.0833943,37.5526682,127.0828392,37.5526682,127.0828392,1
능동로32길,37.5536366,127.078978,37.5539103,127.0791328,37.5539103,127.0791328,1
능동로30길,37.5536366,127.078978,37.5540483,127.0785896,37.5540483,127.0785896,1
능동로30길,37.5536366,127.078978,37.5531831,127.0793966,37.5527826,127.0797739,1
,37.5539103,127.0791328,37.5535735,127.0802029,37.5535735,127.0802029,1
능동로32길,37.5539103,127.0791328,37.5536366,127.078978,37.5536366,127.078978,1
능동로32길,37.5539103,127.0791328,37.5549906,127.0797585,37.5549906,127.0797585,1
능동로30길,37.5540483,127.0785896,37.5536366,127.078978,37.5536366,127.078978,1
천호대로110길,37.5540483,127.0785896,37.5536246,127.0783947,37.5536246,127.0783947,1
천호대로110길,37.5540483,127.0785896,37.5552007,127.0792198,37.5552007,127.0792198,1
능동로30길,37.5540483,127.0785896,37.5543406,127.0780914,37.5543673,127.0779968,1
능동로32길,37.5540775,127.0821009,37.5543641,127.0813658,37.5543641,127.0813658,1
능동로32길,37.5540775,127.0821009,37.5537842,127.0828534,37.5537842,127.0828534,1
천호대로114길,37.5540775,127.0821009,37.5545789,127.0824064,37.5545789,127.0824064,1
천호대로114길,37.5540775,127.0821009,37.5526408,127.0812209,37.5526408,127.0812209,1
천호대로116길,37.5540724,127.0837004,37.5545683,127.084021,37.5545683,127.084021,1
천호대로116길,37.5540724,127.0837004,37.5535733,127.0833943,37.5535733,127.0833943,1
능동로34길,37.5540724,127.0837004,37.5535684,127.0849882,37.5535684,127.0849882,1
능동로34길,37.5540724,127.0837004,37.5545789,127.0824064,37.5545789,127.0824064,1
천호대로118길,37.5540706,127.0852976,37.5535684,127.0849882,37.5535684,127.0849882,1
능동로36길,37.5540706,127.0852976,37.5535636,127.0866006,37.5535636,127.0866006,1
능동로36길,37.5540706,127.0852976,37.5545683,127.084021,37.5545683,127.084021,1
천호대로118길,37.5540706,127.0852976,37.5545635,127.0855905,37.5546452,127.0856391,1
천호대로,37.5541473,127.0869515,37.553804,127.087803,37.5536011,127.0882185,1
천호대로120길,37.5541473,127.0869515,37.5540523,127.0868944,37.5535636,127.0866006,1
능동로32길,37.5543641,127.0813658,37.554576,127.0808222,37.554576,127.0808222,1
능동로32길,37.5543641,127.0813658,37.5540775,127.0821009,37.5540775,127.0821009,1
능동로32길,37.5543641,127.0813658,37.5538583,127.0810498,37.5531846,127.0805279,1
능동로32길,37.554576,127.0808222,37.5548596,127.0800946,37.5548596,127.0800946,1
능동로32길,37.554576,127.0808222,37.5543641,127.0813658,37.5543641,127.0813658,1
천호대로112길,37.554576,127.0808222,37.5550777,127.0811322,37.5550777,127.0811322,1
천호대로112길,37.554576,127.0808222,37.554102,127.0805294,37.554102,127.0805294,1
천호대로114길,37.5545789,127.0824064,37.5550773,127.0827101,37.5550773,127.0827101,1
천호대로114길,37.5545789,127.0824064,37.5540775,127.0821009,37.5540775,127.0821009,1
능동로34길,37.5545789,127.0824064,37.5540724,127.0837004,37.5540724,127.0837004,1
능동로34길,37.5545789,127.0824064,37.5550777,127.0811322,37.5550777,127.0811322,1
천호대로116길,37.5545683,127.084021,37.5540724,127.0837004,37.5540724,127.0837004,1
능동로36길,37.5545683,127.084021,37.5540706,127.0852976,37.5540706,127.0852976,1
능동로36길,37.5545683,127.084021,37.5550773,127.0827101,37.5550773,127.0827101,1
천호대로116길,37.5545683,127.084021,37.555067,127.0843077,37.5551387,127.0843509,1
능동로32길,37.5549906,127.0797585,37.5552007,127.0792198,37.5552007,127.0792198,1
능동로32길,37.5549906,127.0797585,37.5548596,127.0800946,37.5548596,127.0800946,1
능동로32길,37.5549906,127.0797585,37.5539103,127.0791328,37.5539103,127.0791328,1
능동로34길,37.5550777,127.0811322,37.5545789,127.0824064,37.5545789,127.0824064,1
능동로34길,37.5550777,127.0811322,37.5557159,127.0795016,37.5557159,127.0795016,1
천호대로112길,37.5550777,127.0811322,37.5555724,127.0814378,37.5555724,127.0814378,1
천호대로112길,37.5550777,127.0811322,37.554576,127.0808222,37.554576,127.0808222,1
천호대로114길,37.5550773,127.0827101,37.5545789,127.0824064,37.5545789,127.0824064,1
능동로36길,37.5550773,127.0827101,37.5545683,127.084021,37.5545683,127.084021,1
능동로36길,37.5550773,127.0827101,37.5555724,127.0814378,37.5555724,127.0814378,1
천호대로114길,37.5550773,127.0827101,37.5555633,127.0830062,37.5556426,127.0830546,1
능동로32길,37.5552007,127.0792198,37.5549906,127.0797585,37.5549906,127.0797585,1
천호대로110길,37.5552007,127.0792198,37.5540483,127.0785896,37.5540483,127.0785896,1
천호대로110길,37.5552007,127.0792198,37.5557159,127.0795016,37.5557159,127.0795016,1
능동로32길,37.5552007,127.0792198,37.5554037,127.0786789,37.5554482,127.078579,1
천호대로,37.5551387,127.0843509,37.5547004,127.085495,37.5546452,127.0856391,1
천호대로116길,37.5551387,127.0843509,37.555067,127.0843077,37.5545683,127.084021,1
능동로36길,37.5555724,127.0814378,37.5550773,127.0827101,37.5550773,127.0827101,1
능동로36길,37.5555724,127.0814378,37.5560285,127.0802656,37.5560285,127.0802656,1
천호대로112길,37.5555724,127.0814378,37.5550777,127.0811322,37.5550777,127.0811322,1
천호대로112길,37.5555724,127.0814378,37.55606,127.0817377,37.5561334,127.0817852,1
천호대로110길,37.5557159,127.0795016,37.5552007,127.0792198,37.5552007,127.0792198,1
천호대로110길,37.5557159,127.0795016,37.5562187,127.0797766,37.5562187,127.0797766,1
능동로34길,37.5557159,127.0795016,37.5550777,127.0811322,37.5550777,127.0811322,1
천호대로110길,37.5562187,127.0797766,37.5557159,127.0795016,37.5557159,127.0795016,1
능동로36길,37.5562187,127.0797766,37.5560285,127.0802656,37.5560285,127.0802656,1
능동로36길,37.5562187,127.0797766,37.5562627,127.0796622,37.5562627,127.0796622,1
천호대로,37.5561334,127.0817852,37.5560664,127.0819585,37.5556426,127.0830546,1
천호대로112길,37.5561334,127.0817852,37.55606,127.0817377,37.5555724,127.0814378,1
군자로,37.5456691,127.0706616,37.5456018,127.0707041,37.5456018,127.0707041,1
군자로,37.5456691,127.0706616,37.5462553,127.0703093,37.5465677,127.0701674,1
군자로6길,37.5456691,127.0706616,37.5457827,127.0711679,37.5459039,127.0716266,1
군자로,37.5465677,127.0701674,37.5461243,127.0703745,37.5456691,127.0706616,1
군자로,37.5465677,127.0701674,37.5466362,127.0701764,37.5468478,127.0702213,1
군자로7길,37.5465677,127.0701674,37.5465424,127.0701244,37.5460364,127.0694877,1
군자로7길,37.5465677,127.0701674,37.5465731,127.0701187,37.5468851,127.0692003,1
자양로,37.5542118,127.094187,37.554453,127.094256,37.554453,127.094256,1
자양로,37.5542118,127.094187,37.5537757,127.0938219,37.5537757,127.0938219,1
자양로54길,37.5542118,127.094187,37.5538701,127.0946261,37.5538701,127.0946261,1
,37.5597321,127.0735135,37.5599521,127.0734358,37.5614284,127.074324,1
,37.5614284,127.074324,37.5617009,127.0744774,37.5628598,127.0751509,1
,37.5628598,127.0751509,37.5644925,127.0759377,37.5654137,127.0763126,1
능동로3길,37.5335692,127.0665157,37.5336307,127.0662325,37.5336307,127.0662325,1
뚝섬로32길,37.5335692,127.0665157,37.534,127.0667265,37.534,127.0667265,1
능동로3길,37.5335692,127.0665157,37.5333389,127.067397,37.5333166,127.0674823,1
,37.5335692,127.0665157,37.5332634,127.0663579,37.5327369,127.0660861,1
자양로37길,37.5478853,127.087632,37.5481281,127.087304,37.5481281,127.087304,1
자양로37가길,37.5478853,127.087632,37.5471237,127.0867403,37.5471237,127.0867403,1
자양로37길,37.5478853,127.087632,37.5480311,127.0876373,37.5483488,127.0875465,1
자양로37길,37.5478853,127.087632,37.547639,127.0879655,37.547563,127.0880614,1
천호대로132길,37.5483488,127.0875465,37.5487312,127.0879783,37.5487312,127.0879783,1
천호대로132길,37.5483488,127.0875465,37.5481281,127.087304,37.5481281,127.087304,6
자양로37길,37.5483488,127.0875465,37.5486007,127.0874018,37.5486007,127.0874018,1
자양로37길,37.5483488,127.0875465,37.5480311,127.0876373,37.5478853,127.087632,1
천호대로132길,37.5487312,127.0879783,37.5491236,127.0883938,37.5491236,127.0883938,1
천호대로132길,37.5487312,127.0879783,37.5483488,127.0875465,37.5483488,127.0875465,1
천호대로132길,37.5487312,127.0879783,37.5487908,127.0878682,37.5487908,127.0878682,1
천호대로130길,37.5489397,127.0872071,37.5485257,127.0867347,37.5485257,127.0867347,1
자양로37길,37.5489397,127.0872071,37.5486007,127.0874018,37.5486007,127.0874018,1
자양로37길,37.5489397,127.0872071,37.5489745,127.0871845,37.5489745,127.0871845,1
자양로37길,37.5489397,127.0872071,37.5488296,127.0868185,37.5487467,127.0864212,1
자양로37길,37.5489745,127.0871845,37.5489397,127.0872071,37.5489397,127.0872071,1
천호대로132길,37.5487413,127.0875986,37.5487908,127.0878682,37.5487908,127.0878682,1
자양로37길,37.5487413,127.0875986,37.5486007,127.0874018,37.5486007,127.0874018,1
천호대로130길,37.5487413,127.0875986,37.5490308,127.0877412,37.5493215,127.0876429,1
,37.5311127,127.0669864,37.529451,127.0733128,37.529162,127.0744191,1
,37.5311127,127.0669864,37.5308912,127.0684157,37.5306412,127.069785,1
,37.5317475,127.0668818,37.5317696,127.0668912,37.5317696,127.0668912,1
자양강변길,37.5317475,127.0668818,37.5317698,127.0667977,37.5317698,127.0667977,1
능동로,37.5340314,127.0678046,37.5333166,127.0674823,37.5333166,127.0674823,1
뚝섬로30길,37.5340314,127.0678046,37.5340986,127.0677303,37.5346978,127.067068,1
능동로,37.5535499,127.0774629,37.5529786,127.0771848,37.5529786,127.0771848,1
능동로27길,37.5535499,127.0774629,37.5537593,127.0769201,37.5538057,127.0768208,1
,37.5301838,127.066123,37.5386904,127.0700784,37.5393366,127.0703941,1
동부간선도로,37.5301838,127.066123,37.5316866,127.0656095,37.5331142,127.0609824,1
,37.5302111,127.0659006,37.529709,127.0657657,37.5294263,127.0656539,1
동부간선도로,37.5293588,127.0657847,37.5301838,127.066123,37.5301838,127.066123,1
,37.5293588,127.0657847,37.5306794,127.0669267,37.5300078,127.0720848,1
광나루로,37.5452077,127.0824639,37.5451288,127.0838085,37.5451288,127.0838085,1
광나루로30길,37.5452077,127.0824639,37.5451184,127.0824185,37.5443571,127.0820314,1
천호대로124길,37.5523177,127.0893836,37.5523005,127.0885716,37.5523866,127.0884563,1
천호대로,37.5523177,127.0893836,37.5518971,127.08959,37.5516414,127.0897189,1
천호대로130길,37.5516414,127.0897189,37.551442,127.089598,37.5505878,127.0888268,1
천호대로,37.5516414,127.0897189,37.5508211,127.0901112,37.5506271,127.0902166,1
능동로,37.5379066,127.0695666,37.5375483,127.069398,37.5373296,127.069288,1
동일로18길,37.5379066,127.0695666,37.5379418,127.0694624,37.5381464,127.0688561,1
긴고랑로,37.5620939,127.0960892,37.5607308,127.0957097,37.5601059,127.0948625,1
긴고랑로45길,37.5610787,127.0955515,37.5606661,127.0948084,37.5601059,127.0948625,1
영화사로3길,37.5575541,127.0951808,37.5581785,127.0948326,37.5581785,127.0948326,5
영화사로9길,37.5575541,127.0951808,37.5575874,127.0954495,37.5575459,127.0956005,5
영화사로9길,37.5575541,127.0951808,37.5574704,127.0945046,37.5572632,127.0943244,1
용마산로,37.5588309,127.0877371,37.55941,127.08764,37.55941,127.08764,1
영화사로,37.5588309,127.0877371,37.55784,127.0891374,37.55784,127.0891374,1
용마산로7길,37.5588309,127.0877371,37.5588772,127.0876053,37.5591234,127.0869014,1
용마산로,37.5588309,127.0877371,37.5585103,127.0877906,37.5582621,127.087832,1
"['워커힐로', '영화사로']",37.5534664,127.0973405,37.5505835,127.1007666,37.5476377,127.0983037,1
자양로50길,37.5534664,127.0973405,37.5534988,127.0973744,37.5535221,127.0973988,10
자양로50길,37.5534664,127.0973405,37.5528518,127.096678,37.5525862,127.0954121,2
자양로50길,37.5525862,127.0954121,37.5523846,127.0946868,37.5523846,127.0946868,1
자양로44길,37.5525862,127.0954121,37.5522459,127.0956374,37.5522459,127.0956374,3
자양로54길,37.5525862,127.0954121,37.5527472,127.0953472,37.5527472,127.0953472,1
자양로50길,37.5525862,127.0954121,37.5528518,127.096678,37.5534664,127.0973405,2
